source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_4	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_4	1	30	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_43	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_43	1	31	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_43	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_43.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_43.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_28	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_28	1	32	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_28	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_28.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240613_AST5_Evo3_ML_80SPD_DIA_Blank_3	Homo sapiens	Cell culture	not available	Cell culture	cell	empty	cellenONE	empty	0	33	20240613_AST5_Evo3_ML_80SPD_DIA_Blank_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240613_AST5_Evo3_ML_80SPD_DIA_Blank_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240613_AST5_Evo3_ML_80SPD_DIA_Blank_3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_13	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_13	1	34	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_13	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_13.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_45	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_45	1	35	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_45	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_45.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_06	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_06	1	36	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_06	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_06.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_20	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_20	1	37	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_20	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_20.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_07	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_07	1	38	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_07	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_07.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_02	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_02	1	39	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_02.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_22	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_22	1	40	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_22	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_22.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_16	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_16	1	41	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_16	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_16.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_38	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_38	1	42	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_38	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_38.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240623_AST5_Evo3_40SPD_PS_collab_Pislets_UU_SC_Blank_03	Homo sapiens	Cell culture	not available	Cell culture	cell	empty	cellenONE	empty	0	43	20240623_AST5_Evo3_40SPD_PS_collab_Pislets_UU_SC_Blank_03	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240623_AST5_Evo3_40SPD_PS_collab_Pislets_UU_SC_Blank_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240623_AST5_Evo3_40SPD_PS_collab_Pislets_UU_SC_Blank_03.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_40	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_40	1	44	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_40	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_40.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_17	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_17	1	45	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_17	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_17.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_23	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_23	1	46	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_23	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_23.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_5	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_5	1	47	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_28	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_28	1	48	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_28	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_28.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_47	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_47	1	49	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_47	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_47.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_47.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_30	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_30	1	50	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_30	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_30.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_9	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_9	1	51	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_9.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_24	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_24	1	52	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_24	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_24.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_32	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_32	1	53	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_32	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_32.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_37	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_37	1	54	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_37	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_37.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_23	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_23	1	55	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_23	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_23.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_06	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_06	1	56	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_06	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_06.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_40	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_40	1	57	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_40	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_40.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_17	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_17	1	58	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_17	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_17.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_19	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_19	1	59	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_19	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_19.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
