source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
Per_Myo_0_4_3	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_0_4_3	1	42	Per_Myo_0_4_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_0_4_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_0_4_3.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_2_2_2	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_2_2_2	1	43	Per_Myo_2_2_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_2_2_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_2_2_2.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_NoCarrier_G7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	44	Exp_Saet_8_NoCarrier_G7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_NoCarrier_G7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_NoCarrier_G7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Myocardial_tissue_A6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Myocardial_tissue_A6	1	45	Myocardial_tissue_A6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Myocardial_tissue_A6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Myocardial_tissue_A6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_WithCarrier_G5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	46	Exp_Saet_8_WithCarrier_G5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_WithCarrier_G5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_WithCarrier_G5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_NoCarrier_C6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	47	Exp_Saet_4_NoCarrier_C6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_NoCarrier_C6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_NoCarrier_C6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_05_35_1	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_05_35_1	1	48	Per_Myo_05_35_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_05_35_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_05_35_1.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_WithCarrier_H5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	49	Exp_Saet_9_WithCarrier_H5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_WithCarrier_H5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_WithCarrier_H5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_4_0_1	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_4_0_1	1	50	Per_Myo_4_0_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_4_0_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_4_0_1.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_WithCarrier_F8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	51	Exp_Saet_7_WithCarrier_F8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_WithCarrier_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_WithCarrier_F8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_NoCarrier_D6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	52	Exp_Saet_1_NoCarrier_D6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_NoCarrier_D6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_NoCarrier_D6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_NoCarrier_H9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	53	Exp_Saet_9_NoCarrier_H9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_NoCarrier_H9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_NoCarrier_H9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_WithCarrier_E4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	54	Exp_Saet_6_WithCarrier_E4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_WithCarrier_E4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_WithCarrier_E4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_NoCarrier_E4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	55	Exp_Saet_6_NoCarrier_E4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_NoCarrier_E4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_NoCarrier_E4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_WithCarrier_F4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	56	Exp_Saet_7_WithCarrier_F4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_WithCarrier_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_WithCarrier_F4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_NoCarrier_E10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	57	Exp_Saet_6_NoCarrier_E10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_NoCarrier_E10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_NoCarrier_E10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_0_4_1	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_0_4_1	1	58	Per_Myo_0_4_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_0_4_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_0_4_1.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_NoCarrier_B7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	59	Exp_Saet_3_NoCarrier_B7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_NoCarrier_B7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_NoCarrier_B7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_NoCarrier_C7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	60	Exp_Saet_4_NoCarrier_C7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_NoCarrier_C7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_NoCarrier_C7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_WithCarrier_G6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	61	Exp_Saet_8_WithCarrier_G6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_WithCarrier_G6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_WithCarrier_G6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_NoCarrier_A8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	62	Exp_Saet_2_NoCarrier_A8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_NoCarrier_A8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_NoCarrier_A8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_NoCarrier_B10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	63	Exp_Saet_3_NoCarrier_B10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_NoCarrier_B10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_NoCarrier_B10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_0_4_2	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_0_4_2	1	64	Per_Myo_0_4_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_0_4_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_0_4_2.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_NoCarrier_D6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	65	Exp_Saet_5_NoCarrier_D6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_NoCarrier_D6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_NoCarrier_D6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_WithCarrier_B8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	66	Exp_Saet_3_WithCarrier_B8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_WithCarrier_B8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_WithCarrier_B8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_WithCarrier_D6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	67	Exp_Saet_5_WithCarrier_D6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_WithCarrier_D6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_WithCarrier_D6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_WithCarrier_D10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	68	Exp_Saet_5_WithCarrier_D10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_WithCarrier_D10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_WithCarrier_D10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_WithCarrier_G10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	69	Exp_Saet_8_WithCarrier_G10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_WithCarrier_G10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_WithCarrier_G10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_WithCarrier_F5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	70	Exp_Saet_7_WithCarrier_F5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_WithCarrier_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_WithCarrier_F5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_WithCarrier_H8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	71	Exp_Saet_9_WithCarrier_H8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_WithCarrier_H8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_WithCarrier_H8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_WithCarrier_E5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	72	Exp_Saet_1_WithCarrier_E5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_WithCarrier_E5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_WithCarrier_E5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_WithCarrier_F9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	73	Exp_Saet_7_WithCarrier_F9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_WithCarrier_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_WithCarrier_F9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_WithCarrier_E6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	74	Exp_Saet_1_WithCarrier_E6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_WithCarrier_E6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_WithCarrier_E6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_WithCarrier_D8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	75	Exp_Saet_5_WithCarrier_D8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_WithCarrier_D8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_WithCarrier_D8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_NoCarrier_H10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	76	Exp_Saet_9_NoCarrier_H10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_NoCarrier_H10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_NoCarrier_H10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_WithCarrier_A6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	77	Exp_Saet_2_WithCarrier_A6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_WithCarrier_A6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_WithCarrier_A6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_WithCarrier_E10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	78	Exp_Saet_6_WithCarrier_E10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_WithCarrier_E10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_WithCarrier_E10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_WithCarrier_H10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	79	Exp_Saet_9_WithCarrier_H10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_WithCarrier_H10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_WithCarrier_H10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_NoCarrier_D4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	80	Exp_Saet_1_NoCarrier_D4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_NoCarrier_D4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_NoCarrier_D4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_NoCarrier_D5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	81	Exp_Saet_1_NoCarrier_D5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_NoCarrier_D5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_NoCarrier_D5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_2_2_1	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_2_2_1	1	82	Per_Myo_2_2_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_2_2_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_2_2_1.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_NoCarrier_C5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	83	Exp_Saet_4_NoCarrier_C5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_NoCarrier_C5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_NoCarrier_C5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
